"Policy_ID","City","Safety_Package_Level","Exposure","Claim_Count","Claim_Amount","Pred_Frequency","Pred_Severity","Risk_Premium","Freq_vs_Baseline","Sev_vs_Baseline","Paradox_Flag"
55753,"Istanbul","0",0.36,0,0,0.103096393898503,21091.585823573,2174.46644001116,0.973169525188845,0.860203967095665,"Frequency_Wins"
55754,"Ankara","2",0.22,0,0,0.0301980936322019,27060.6511230719,817.180076362875,0.285052302320004,1.10364766513867,"Paradox_Active"
55755,"Istanbul","0",0.45,0,0,0.0887189250557519,18613.0573136746,1651.33043687031,0.837454647121512,0.759119104411158,"Frequency_Wins"
55756,"Bursa","1",0.67,0,0,0.0767559366141862,47660.6430983322,3658.23730064694,0.724531048717288,1.94380235845968,"Paradox_Active"
55757,"Istanbul","2",0.68,0,0,0.134170507674176,24119.4616498706,3236.12041439095,1.2664909441563,0.983693533951431,"No_Effect"
55758,"Izmir","0",0.15,0,0,0.0197236161470863,21010.1655102859,414.39643971163,0.186179374806879,0.856883302775892,"Frequency_Wins"
55759,"Istanbul","1",0.15,0,0,0.0401847650193509,42919.5102188279,1724.71043288923,0.379320626211301,1.7504389316604,"Paradox_Active"
55760,"Bursa","0",0.78,0,0,0.100107838936137,19316.9291511326,1933.77603220236,0.94495931818016,0.787825971309315,"Frequency_Wins"
55761,"Diger","1",0.2,0,0,0.0234110068728261,21579.6934149101,505.202350849941,0.220986181777129,0.880111056583854,"Frequency_Wins"
55762,"Antalya","1",0.67,0,0,0.0582865060743887,43273.1588134218,2522.24123403649,0.550190450862641,1.7648622152661,"Paradox_Active"
55763,"Ankara","2",0.8,0,0,0.094347344345037,19219.8764554088,1813.34430220752,0.890583625936326,0.783867752397881,"Frequency_Wins"
55764,"Istanbul","0",0.9,0,0,0.225998244384504,42758.9287477553,9663.44282875479,2.1332909509687,1.74388974092556,"No_Effect"
55765,"Ankara","0",0.49,0,0,0.0749956907515964,21474.4295635409,1610.48967861425,0.707915359598243,0.875817952058806,"Frequency_Wins"
55766,"Ankara","0",0.24,0,0,0.040967940358497,14614.7174807765,598.734874108734,0.386713342329838,0.596049915833999,"Frequency_Wins"
55767,"Diger","0",0.41,0,0,0.0326191675763845,18445.4402525697,601.674906618759,0.307905821163998,0.752282972594358,"Frequency_Wins"
55768,"Izmir","2",0.7,0,0,0.0922267305660558,24082.6791415065,2221.06676049249,0.870566274927602,0.982193387879949,"Frequency_Wins"
55769,"Izmir","0",0.97,0,0,0.15170468725255,14865.0326724486,2255.09513257276,1.43200332116205,0.606258826757142,"No_Effect"
55770,"Bursa","0",0.18,0,0,0.0249412559174557,17525.8415473071,437.116499200164,0.235430835754541,0.714777852731875,"Frequency_Wins"
55771,"Izmir","2",0.4,0,0,0.0490793738845774,22697.8438404273,1113.99596421808,0.463280520042648,0.925713954340578,"Frequency_Wins"
55772,"Izmir","0",0.82,0,0,0.136176338995457,20799.2652874566,2832.36780064113,1.2854248160477,0.848281900782856,"No_Effect"
55773,"Istanbul","2",0.71,0,0,0.187407863616143,19797.7664811761,3710.2571206085,1.76902037748797,0.807436548830177,"No_Effect"
55774,"Istanbul","0",0.93,0,0,0.210790223956175,16821.3685492862,3545.7800437534,1.98973615278759,0.686046467966485,"No_Effect"
55775,"Bursa","1",0.85,0,0,0.0888358861347475,42186.330364673,3747.66004071893,0.838558691146792,1.72053676003545,"Paradox_Active"
55776,"Antalya","0",0.95,0,0,0.111314375295305,17020.3156736332,1894.60580653936,1.05074245234486,0.69416037210992,"No_Effect"
55777,"Ankara","1",0.18,0,0,0.0353671787258589,21164.9139872149,748.54329570326,0.33384543558136,0.863194599369227,"Frequency_Wins"
55778,"Ankara","0",0.19,0,0,0.0441498851616038,15033.2652032301,663.716932326545,0.41674903607355,0.613120060027288,"Frequency_Wins"
55779,"Istanbul","1",0.51,0,0,0.173050536191241,19273.3431403484,3335.26236463507,1.6334956225986,0.786048349669099,"No_Effect"
55780,"Ankara","2",0.3,0,0,0.0436017128377039,23777.8326002254,1036.75422893802,0.411574610664486,0.96976045816291,"Frequency_Wins"
55781,"Istanbul","1",0.83,0,0,0.210328900260454,20942.9731730914,4404.9125156805,1.98538152751947,0.854142915424432,"No_Effect"
55782,"Bursa","0",0.47,0,0,0.0807367750195428,37530.6164900446,3030.10093990147,0.762107829769478,1.53065708109061,"Paradox_Active"
55783,"Ankara","0",0.58,0,0,0.103681107595064,38134.4737945529,3953.82448057417,0.978688879735949,1.55528493284357,"Paradox_Active"
55784,"Ankara","0",0.12,0,0,0.0211043348846767,19190.228146892,404.997001325357,0.199212550337762,0.782658569133182,"Frequency_Wins"
55785,"Istanbul","0",0.82,0,0,0.197525510046991,18584.1878719424,3670.85118821453,1.86452502901663,0.757941686624105,"No_Effect"
55786,"Izmir","2",0.9,0,0,0.131185970161559,22372.310563543,2934.93326603408,1.23831865951828,0.912437332158638,"No_Effect"
55787,"Istanbul","2",0.46,0,0,0.112128631990426,49235.6460075726,5520.72563199401,1.05842855824449,2.00803763038511,"No_Effect"
55788,"Ankara","2",0.72,0,0,0.106503143433603,55690.1987953509,5931.18123014713,1.00532724382617,2.27128155904551,"No_Effect"
55789,"Ankara","1",0.86,0,0,0.118635882599039,21074.6607027351,2500.21097294426,1.11985318955897,0.859513689171086,"No_Effect"
55790,"Ankara","1",0.84,0,0,0.125096153648868,21184.0311108019,2650.04081073928,1.1808343613771,0.863974276425593,"No_Effect"
55791,"Istanbul","0",0.82,1,11172.78,0.200057592851428,19165.7792290757,3834.25965769078,1.88842640643006,0.781661438985042,"No_Effect"
55792,"Diger","0",0.42,0,0,0.0447635247499998,42665.502776261,1909.85828949634,0.422541434083749,1.74007943514858,"Paradox_Active"
55793,"Ankara","1",0.34,0,0,0.0527952198476093,42371.2282226899,2236.99830923014,0.498355927772997,1.72807767574962,"Paradox_Active"
55794,"Izmir","1",0.29,1,30632.4,0.0503234160894409,49675.1065246955,2499.82105492956,0.475023549221863,2.02596068668695,"Paradox_Active"
55795,"Izmir","0",0.53,0,0,0.0800353583410339,18708.7128190083,1497.35853456883,0.755486867481932,0.763020339996331,"Frequency_Wins"
55796,"Izmir","0",0.99,0,0,0.164095213930033,18524.6603886871,3039.80810946281,1.54896262989826,0.755513904394936,"No_Effect"
55797,"Izmir","0",0.76,0,0,0.118116313234856,42852.3023170609,5061.55596331671,1.11494875932311,1.74769790951992,"No_Effect"
55798,"Antalya","2",0.14,0,0,0.0114051773055336,23900.1685024549,272.585659402627,0.107658188258726,0.974749833039521,"Frequency_Wins"
55799,"Antalya","2",0.85,0,0,0.066652642219728,54696.1608222037,3645.64363807505,0.629161871999257,2.23074049138481,"Paradox_Active"
55800,"Ankara","2",0.13,0,0,0.0206643074943828,28011.3406534303,578.83495659239,0.195058949709364,1.14242080018556,"Paradox_Active"
55801,"Izmir","2",0.72,0,0,0.0905817606074456,54547.4107708444,4941.00050420063,0.855038722769505,2.22467383592536,"Paradox_Active"
55802,"Istanbul","0",0.66,0,0,0.205789068788573,20866.6401722292,4294.12644978926,1.94252817959076,0.851029733195688,"No_Effect"
55803,"Istanbul","1",0.44,0,0,0.110248155584689,21286.6793673792,2346.81713877621,1.04067796327507,0.868160705945963,"No_Effect"
55804,"Ankara","1",0.25,0,0,0.0508707602590076,43303.7251758048,2202.89342174032,0.48019015733947,1.7661088406456,"Paradox_Active"
55805,"Diger","1",0.25,0,0,0.0190660557472368,18697.5486645029,356.488505174085,0.179972390082132,0.762565018614848,"Frequency_Wins"
55806,"Izmir","0",0.86,0,0,0.183848361868108,18610.9456060174,3421.59186248277,1.73542076750109,0.759032980052412,"No_Effect"
55807,"Izmir","1",0.9,0,0,0.116190258368982,48563.5833034732,5642.61529135413,1.09676793040725,1.98062807431668,"No_Effect"
55808,"Istanbul","2",0.81,0,0,0.152407179926097,21528.1336843243,3281.04214389989,1.43863444021203,0.878008232966733,"No_Effect"
55809,"Ankara","1",0.51,0,0,0.0882105397748188,21322.6866629511,1880.88569998824,0.83265578807562,0.869629235565044,"Frequency_Wins"
55810,"Ankara","0",0.93,0,0,0.173760448036454,19224.409837999,3340.44206668712,1.64019677428012,0.784052642890283,"No_Effect"
55811,"Bursa","1",0.36,1,6127.63,0.0609171369068947,16874.0383772951,1027.91810600188,0.575022063894008,0.6881945660459,"Frequency_Wins"
55812,"Istanbul","2",0.54,0,0,0.119537053384536,55499.7849894481,6634.28076111393,1.1283597135243,2.26351567967553,"No_Effect"
55813,"Ankara","0",0.38,0,0,0.0802066399647659,21373.0993654065,1714.26448573232,0.757103665607819,0.871685278529612,"Frequency_Wins"
55814,"Diger","0",0.52,0,0,0.0412310359683847,42602.8533110637,1756.55977722429,0.389196810665363,1.73752432530763,"Paradox_Active"
55815,"Diger","0",0.21,0,0,0.0189840239123793,18756.3441308345,356.070885488575,0.179198057646633,0.764962946101606,"Frequency_Wins"
55816,"Diger","2",0.78,0,0,0.0457993205142125,21876.5535014398,1001.93128555876,0.43231873893346,0.892218264938939,"Frequency_Wins"
55817,"Ankara","1",0.56,0,0,0.0970977116567277,22088.1060994914,2144.70455709163,0.916545481143871,0.90084627354937,"Frequency_Wins"
55818,"Diger","0",0.38,0,0,0.0336798275197956,18493.5314175008,622.858948373349,0.317917829290417,0.754244333451812,"Frequency_Wins"
55819,"Antalya","0",0.86,0,0,0.0892799774327823,18976.3603126963,1694.20902047387,0.842750652682077,0.773936135412541,"Frequency_Wins"
55820,"Diger","0",0.16,0,0,0.0122048174411907,21199.1135597459,258.731310911768,0.115206322404964,0.864589402406334,"Frequency_Wins"
55821,"Diger","1",0.12,0,0,0.0103368030493359,21356.3716531057,220.756607626574,0.0975733615415909,0.871003051759092,"Frequency_Wins"
55822,"Diger","0",0.71,0,0,0.0692272379722801,19700.6706452909,1363.82301497506,0.653464546722594,0.803476570480724,"Frequency_Wins"
55823,"Istanbul","2",0.89,0,0,0.171650749065624,27014.7784915574,4637.10696391774,1.62028245266228,1.1017767854457,"No_Effect"
55824,"Istanbul","1",0.11,0,0,0.0289314931113131,23796.3284772958,688.463313415427,0.273096335860782,0.970514798161994,"Frequency_Wins"
55825,"Izmir","1",0.97,0,0,0.177305162934065,21723.9743919281,3851.77281913627,1.67365680506679,0.885995444312944,"No_Effect"
55826,"Izmir","0",0.16,0,0,0.0300721906259716,17198.2079002335,517.187786400912,0.28386385174322,0.701415568581021,"Frequency_Wins"
55827,"Istanbul","1",0.85,0,0,0.134257109786662,18968.3385279357,2546.63430821563,1.2673084173336,0.77360897314357,"No_Effect"
55828,"Izmir","0",0.95,0,0,0.165383466384788,20737.9890383068,3429.72051300491,1.56112297792122,0.845782796493198,"No_Effect"
55829,"Istanbul","0",0.66,1,35395.1,0.180242241196698,19392.1010996454,3495.27576371304,1.7013811022047,0.790891800918613,"No_Effect"
55830,"Istanbul","2",0.39,0,0,0.0753297615071624,26675.0314088056,2009.42375422139,0.711068791704643,1.08792046421708,"Paradox_Active"
55831,"Ankara","2",0.12,0,0,0.0170626579922702,18949.7996384906,323.333950253611,0.161061489630225,0.772852878918147,"Frequency_Wins"
55832,"Istanbul","2",0.59,0,0,0.0936275242125283,48384.559933973,4530.12655673058,0.883788945830787,1.97332674505983,"Paradox_Active"
55833,"Bursa","1",0.29,0,0,0.0501428720591806,20991.524000455,1052.57530228203,0.4733193194078,0.856123023257635,"Frequency_Wins"
55834,"Diger","2",0.43,0,0,0.0218218340511256,26749.5627107532,583.724518414233,0.205985321884203,1.09096016555317,"Paradox_Active"
55835,"Izmir","0",0.94,1,12563.42,0.186684055486908,21274.5730843504,3971.62358213915,1.76218805303103,0.867666960583463,"No_Effect"
55836,"Izmir","0",0.44,0,0,0.0790181144614316,21036.617319985,1662.27383527191,0.745884681548169,0.857962119315832,"Frequency_Wins"
55837,"Istanbul","0",0.44,0,0,0.138179311518988,43553.2735499551,6018.16135353096,1.30433170256412,1.77628647751093,"No_Effect"
55838,"Ankara","0",0.34,0,0,0.0794449872476947,43416.2407300473,3449.20269114145,0.749914110425504,1.77069770024719,"Paradox_Active"
55839,"Antalya","2",0.8,0,0,0.0614780707996759,24132.0354574938,1483.59098439609,0.580316951032714,0.984206346941853,"Frequency_Wins"
55840,"Izmir","1",0.4,0,0,0.0576825182025225,21062.9899130013,1214.96629905624,0.544489159398824,0.859037705064811,"Frequency_Wins"
55841,"Istanbul","1",0.9,0,0,0.27785502241026,47721.8373135394,13259.7521762122,2.62278853804076,1.94629811705862,"No_Effect"
55842,"Antalya","2",0.74,0,0,0.073447879378831,22124.9132871603,1625.02796238244,0.693304927537943,0.90234742614715,"Frequency_Wins"
55843,"Diger","0",0.22,0,0,0.0165951575328078,38046.668973654,631.390465216377,0.156648559333084,1.5517038813333,"Paradox_Active"
55844,"Istanbul","0",0.96,1,14390.66,0.192481071580014,17385.3224836551,3346.34550141805,1.81690848684556,0.709046891721305,"No_Effect"
55845,"Istanbul","1",0.4,0,0,0.0872446840288295,23153.0126924814,2019.97727667101,0.823538676000384,0.94427766289765,"Frequency_Wins"
55846,"Istanbul","0",0.22,0,0,0.0611710750596273,17078.087962578,1044.68500063378,0.577419091201922,0.696516570100636,"Frequency_Wins"
55847,"Istanbul","0",0.34,1,8993.31,0.0741749536319209,18228.0317155125,1352.06340729932,0.700168082289535,0.74341613405403,"Frequency_Wins"
55848,"Diger","0",0.74,0,0,0.0656123215456213,20975.0723231862,1376.22318971155,0.619341854652566,0.855452054361774,"Frequency_Wins"
55849,"Diger","0",0.36,0,0,0.031043314207896,18795.2784957302,583.467735967865,0.293030689101776,0.766550853972538,"Frequency_Wins"
55850,"Izmir","1",0.59,0,0,0.0820942846131181,21541.6561538366,1768.44685133099,0.774921924585632,0.878559736396431,"Frequency_Wins"
55851,"Bursa","2",0.81,0,0,0.0884955165552507,24499.0957134385,2168.06013029727,0.835345801834741,0.999176614752342,"Frequency_Wins"
55852,"Izmir","2",0.28,0,0,0.0305782845725734,21746.1737478224,664.960689225539,0.288641081936164,0.886900827823078,"Frequency_Wins"
55853,"Ankara","0",0.35,0,0,0.0659445867015893,19182.0162636389,1264.95013460883,0.622478242957171,0.782323653844655,"Frequency_Wins"
55854,"Izmir","1",0.96,0,0,0.160709937824394,23741.4328538237,3815.48419780004,1.51700760784773,0.968275922741156,"No_Effect"
55855,"Antalya","1",0.55,0,0,0.0623351591735254,16599.5599250742,1034.73621013997,0.588407362872387,0.677000175284692,"Frequency_Wins"
55856,"Antalya","0",0.33,0,0,0.0481527968080441,17199.0090656963,828.180388840184,0.454534175582642,0.701448243492959,"Frequency_Wins"
55857,"Istanbul","2",0.36,0,0,0.0817037709807363,19083.3876907781,1559.18473742394,0.771235704807869,0.778301164006595,"Frequency_Wins"
55858,"Ankara","0",0.93,0,0,0.148980782295715,43330.1401650834,6455.35817877712,1.4062912550726,1.76718615549325,"No_Effect"
55859,"Ankara","0",0.49,1,25533.73,0.118486192959643,15059.8859278234,1784.3885499943,1.1184402071084,0.614205765630157,"No_Effect"
55860,"Bursa","0",0.89,0,0,0.149626895912077,17351.3577577697,2596.22980115502,1.41239018887111,0.707661666722468,"No_Effect"
55861,"Ankara","1",0.88,0,0,0.168048355796004,42182.8387570896,7088.75669593688,1.58627797185386,1.7203943575286,"No_Effect"
55862,"Istanbul","1",0.26,0,0,0.0484559074028521,42819.3736927821,2074.85160670557,0.457395361919765,1.74635494112141,"Paradox_Active"
55863,"Bursa","0",0.14,0,0,0.0205411644728328,20889.4766429639,429.094175474521,0.19389655177011,0.851961100940381,"Frequency_Wins"
55864,"Ankara","1",0.9,0,0,0.160815251775381,16655.4661589843,2678.45298379338,1.51800170981194,0.679280267668312,"No_Effect"
55865,"Istanbul","0",0.33,0,0,0.108204316338545,18943.8909103082,2049.81076474187,1.0213853188525,0.772611896022622,"No_Effect"
55866,"Diger","0",0.8,0,0,0.0650693542783206,43200.9228879833,2811.0561565486,0.61421656192669,1.76191612908041,"Paradox_Active"
55867,"Istanbul","1",0.73,1,21061.55,0.218919983304624,21174.072824949,4635.42766932872,2.06647631552131,0.86356813546171,"No_Effect"
55868,"Istanbul","0",0.66,0,0,0.176785781903143,14632.7327182595,2586.85909497722,1.66875415258651,0.596784653320346,"No_Effect"
55869,"Istanbul","0",0.41,0,0,0.118796238760953,16895.1644868773,2007.08199428864,1.1213668577296,0.689056178037711,"No_Effect"
55870,"Istanbul","1",0.55,0,0,0.154336698439515,20592.9506023448,3178.24800709391,1.45684796393036,0.839867516388638,"No_Effect"
55871,"Ankara","2",0.22,0,0,0.0327708310264147,19260.86530363,631.194562287792,0.309337435229954,0.785539450777581,"Frequency_Wins"
55872,"Izmir","0",0.79,0,0,0.129818043440491,20834.9147597425,2704.74786935918,1.22540623312492,0.849735836856783,"No_Effect"
55873,"Ankara","2",0.89,0,0,0.121434442928764,54514.8529943755,6619.98080471544,1.1462699586069,2.22334599226711,"No_Effect"
55874,"Istanbul","1",0.88,1,55906.09,0.262660137670554,42647.0651058227,11201.6839919405,2.47935773306037,1.73932746906184,"No_Effect"
55875,"Istanbul","1",0.39,1,15385.07,0.0768555797012824,18842.3592588644,1448.14044377985,0.725471621050528,0.768471006376472,"Frequency_Wins"
55876,"Ankara","1",0.22,0,0,0.0383992890698112,20881.0612992638,801.817908914877,0.362466779860863,0.851617887675342,"Frequency_Wins"
55877,"Izmir","0",0.93,0,0,0.166309629627594,21212.4542097928,3527.83540312294,1.56986541603342,0.865133490470171,"No_Effect"
55878,"Istanbul","2",0.83,0,0,0.238970171147579,25496.0589902048,6092.79758047801,2.25573833570685,1.03983698865199,"No_Effect"
55879,"Istanbul","2",0.7,0,0,0.138671244076517,27401.2025153279,3799.75884199311,1.30897525754536,1.11753678950651,"No_Effect"
55880,"Istanbul","0",0.57,0,0,0.14704914808591,15122.3861749171,2223.73400404771,1.38805776042054,0.616754789726507,"No_Effect"
55881,"Istanbul","0",0.55,0,0,0.139079505428115,19044.9047517753,2648.75593380246,1.31282900538913,0.776731667190539,"No_Effect"
55882,"Istanbul","0",0.17,0,0,0.0447950762683885,38014.4902880599,1702.86199175756,0.422839261922418,1.55039149860232,"Paradox_Active"
55883,"Bursa","0",0.24,0,0,0.0329015863087247,21237.6129926491,698.751156868938,0.310571688448615,0.866159571913327,"Frequency_Wins"
55884,"Istanbul","2",0.53,0,0,0.128253739841731,19253.2140598054,2469.29670714345,1.21064012411868,0.785227400733256,"No_Effect"
55885,"Istanbul","1",0.65,0,0,0.150699279272708,16675.4896786864,2512.98427609752,1.42251285918404,0.680096911387141,"No_Effect"
55886,"Ankara","1",0.73,0,0,0.1391339563786,48250.536935089,6713.28810117069,1.31334299044357,1.96786072101184,"No_Effect"
55887,"Ankara","0",0.69,0,0,0.145352510098157,37662.6716317764,5474.36385868134,1.37204249235418,1.53604284761112,"No_Effect"
55888,"Ankara","1",0.31,0,0,0.0613785804890425,16681.1743575491,1023.86680295658,0.579377820819729,0.680328756604957,"Frequency_Wins"
55889,"Istanbul","2",0.25,0,0,0.0512887154373491,19148.7503536977,982.114807871638,0.484135409225364,0.780966929512028,"Frequency_Wins"
55890,"Bursa","0",0.31,0,0,0.0388722140402217,19071.4374030397,741.348996785649,0.366930914361605,0.777813780791008,"Frequency_Wins"
55891,"Izmir","1",0.63,0,0,0.092699892405797,23703.3627832056,2197.29917965873,0.875032645335976,0.966723264441908,"Frequency_Wins"
55892,"Ankara","0",0.66,0,0,0.120150198350504,15189.8355078867,1825.06174918412,1.13414744258871,0.619505658451303,"No_Effect"
55893,"Ankara","1",0.35,0,0,0.0740074769674405,48855.4817400281,3615.67093960834,0.698587200748586,1.99253292562629,"Paradox_Active"
55894,"Istanbul","0",0.98,0,0,0.270126255275189,19072.8272496456,5152.07140245733,2.54983350674707,0.777870464606727,"No_Effect"
55895,"Bursa","0",0.95,0,0,0.138009028679766,43359.4276921046,5983.99249989791,1.30272433237854,1.76838062456451,"No_Effect"
55896,"Izmir","2",0.41,0,0,0.0569923245181621,24896.3967937501,1418.90352540233,0.537974135597326,1.01538023112686,"Paradox_Active"
55897,"Istanbul","0",0.3,0,0,0.0707202130753112,42254.9376931187,2988.27819714136,0.667557356540617,1.72333485670749,"Paradox_Active"
55898,"Ankara","2",0.74,0,0,0.12320964267857,24542.2298396462,3023.83936907814,1.16302680365557,1.00093580663063,"No_Effect"
55899,"Diger","0",0.94,0,0,0.0992311977942624,21160.0056241885,2099.73270342156,0.936684339671801,0.862994415590608,"Frequency_Wins"
55900,"Ankara","1",0.37,0,0,0.0537777318917497,19416.5047395187,1044.17558615672,0.507630265539164,0.79188708444097,"Frequency_Wins"
55901,"Istanbul","0",0.96,0,0,0.233450043207056,14723.1901214924,3437.1293700081,2.20363156374595,0.600473888343498,"No_Effect"
55902,"Izmir","0",0.95,0,0,0.141745801298737,18805.2672011934,2665.56766807003,1.33799727547413,0.766958235576628,"No_Effect"
55903,"Istanbul","0",0.54,0,0,0.162904091000472,18575.7469625351,3026.06517358656,1.5377191276576,0.75759743068153,"No_Effect"
55904,"Ankara","0",0.46,0,0,0.0772092438662432,38013.5529889228,2934.9976829441,0.728810003456319,1.55035327158407,"Paradox_Active"
55905,"Izmir","2",0.63,0,0,0.0847060484236094,55029.7918335749,4661.35621179594,0.799575443988683,2.24434737338639,"Paradox_Active"
55906,"Diger","1",0.26,0,0,0.0198781962205508,42201.5680899323,838.891051306608,0.187638520088384,1.72115821884027,"Paradox_Active"
55907,"Izmir","1",0.75,0,0,0.0898448349220883,41548.9140493397,3732.95532395496,0.848082576272038,1.69454023005768,"Paradox_Active"
55908,"Ankara","1",0.21,0,0,0.0406875743003356,16620.5545965779,676.250050061048,0.38406685108623,0.677856426676427,"Frequency_Wins"
55909,"Bursa","2",0.46,0,0,0.0529900089991115,24397.1889647899,1292.80726279724,0.500194623181354,0.995020427057655,"Frequency_Wins"
55910,"Diger","0",0.5,0,0,0.0398927309419715,17241.1105311761,687.794983560999,0.376563995705854,0.703165319104493,"Frequency_Wins"
55911,"Ankara","2",0.21,0,0,0.0241621202486744,22267.0003196051,538.01793929957,0.228076251756268,0.908142335548667,"Frequency_Wins"
55912,"Istanbul","0",0.16,0,0,0.0393084275884581,14699.367505856,577.809023200074,0.371048514556584,0.599502301443941,"Frequency_Wins"
55913,"Diger","2",0.55,0,0,0.0338197133927659,24392.0867677896,824.933383538121,0.319238269932726,0.994812337910767,"Frequency_Wins"
55914,"Istanbul","2",0.83,0,0,0.133600140951487,24763.0851119081,3308.35166134458,1.26110701663261,1.00994321759265,"No_Effect"
55915,"Istanbul","2",0.55,0,0,0.107191759169812,24810.8776489088,2659.52162173349,1.01182737272208,1.01189239914161,"No_Effect"
55916,"Istanbul","0",0.45,0,0,0.128786140775269,38289.787606903,4931.19397699774,1.21566567684762,1.56161928620352,"No_Effect"
55917,"Ankara","0",0.34,0,0,0.0629302201408979,14687.5553295851,924.291090222411,0.594024389590572,0.599020550997426,"Frequency_Wins"
55918,"Bursa","0",0.36,0,0,0.0448676210786322,18729.1826311326,840.333869406155,0.423524042406683,0.763855185405408,"Frequency_Wins"
55919,"Ankara","0",0.42,0,0,0.0658515622775145,16968.8889359314,1117.42784654471,0.621600146923114,0.692062972504414,"Frequency_Wins"
55920,"Istanbul","0",0.65,0,0,0.183630400876443,17581.8752555948,3228.5668013445,1.7333633435045,0.717063144059108,"No_Effect"
55921,"Izmir","0",0.28,0,0,0.052418259994388,44097.0675769218,2311.49155323718,0.494797647725532,1.79846469508037,"Paradox_Active"
55922,"Izmir","1",0.69,0,0,0.123686765193035,19010.9262424889,2351.39997025682,1.16753056051166,0.775345880046382,"No_Effect"
55923,"Antalya","0",0.52,0,0,0.0539947546076769,17262.7175794032,932.096199561503,0.509678832762785,0.704046545805871,"Frequency_Wins"
55924,"Ankara","1",0.24,0,0,0.0435400156582383,43864.7825611726,1909.87331955868,0.410992225456085,1.78899113089626,"Paradox_Active"
55925,"Istanbul","0",0.35,0,0,0.0735913688726064,18668.4336890062,1373.83558988145,0.694659384248276,0.761377586923669,"Frequency_Wins"
55926,"Izmir","2",0.14,0,0,0.0197018554461891,19132.9432018045,376.954481222098,0.185973966546133,0.780322247083654,"Frequency_Wins"
55927,"Istanbul","1",0.99,0,0,0.239235641852522,23212.4299858892,5553.24058663092,2.25824422354746,0.946700951119361,"No_Effect"
55928,"Istanbul","1",0.73,0,0,0.169153545695509,21070.1702918598,3564.09401327626,1.59671031666316,0.859330551246743,"No_Effect"
55929,"Bursa","1",0.28,0,0,0.0489636509041555,21235.7707834097,1039.78086731954,0.462188162942152,0.866084438838495,"Frequency_Wins"
55930,"Ankara","1",0.97,0,0,0.182121070938882,21207.6602202041,3862.36179141149,1.71911615363542,0.864937971323486,"No_Effect"
55931,"Ankara","0",0.39,0,0,0.0674851819368936,14749.714426381,995.387161581549,0.637020558909805,0.601555661543507,"Frequency_Wins"
55932,"Izmir","0",0.22,0,0,0.0397098924709717,37939.6723196767,1506.58030819826,0.374838107716171,1.54734010579802,"Paradox_Active"
55933,"Ankara","0",0.51,0,0,0.102014973423976,14838.9066765809,1513.79067025227,0.962961549818141,0.605193298281584,"Frequency_Wins"
55934,"Istanbul","0",0.34,0,0,0.0812426450547932,15005.2274633003,1219.06436876734,0.766882946370516,0.611976562553092,"Frequency_Wins"
55935,"Istanbul","1",0.45,0,0,0.104109600516961,23571.4592195446,2454.01520294864,0.982733601743982,0.961343679915438,"Frequency_Wins"
55936,"Istanbul","1",0.11,0,0,0.0295380564912824,21091.0550910746,622.988776740909,0.278821938611376,0.860182321582404,"Frequency_Wins"
55937,"Diger","0",0.77,0,0,0.0566945088802641,18761.5872417567,1063.67897448563,0.535162930549627,0.765176782313496,"Frequency_Wins"
55938,"Bursa","0",0.91,0,0,0.106204084009861,38123.8701675046,4048.91071005068,1.00250429816919,1.55485247213962,"No_Effect"
55939,"Ankara","2",0.92,0,0,0.123326700207953,56268.7286219417,6939.43662584088,1.16413175811597,2.29487644925809,"No_Effect"
55940,"Istanbul","2",0.44,0,0,0.0908354779919146,24097.5838925957,2188.91555133419,0.857433666154421,0.982801266591525,"Frequency_Wins"
55941,"Istanbul","0",0.11,0,0,0.0337198263345024,20878.4671395833,704.018286077366,0.318295394654678,0.851512086885062,"Frequency_Wins"
55942,"Antalya","1",0.73,0,0,0.0671197691404693,47440.1690884385,3184.17319720082,0.633571276309832,1.9348104969876,"Paradox_Active"
55943,"Diger","2",0.37,0,0,0.0185451517613693,23689.6970183098,439.329026385413,0.175055361799895,0.96616591682115,"Frequency_Wins"
55944,"Istanbul","2",0.55,0,0,0.0919184134246113,55302.3559108502,5083.30481396853,0.867655941842212,2.25546368785042,"Paradox_Active"
55945,"Diger","2",0.86,0,0,0.0488510036898467,49852.7107948054,2435.3549589859,0.461124839270805,2.03320413907596,"Paradox_Active"
55946,"Ankara","1",0.99,0,0,0.143463788048595,16291.2557591771,2337.20526328003,1.35421406334051,0.664426229029761,"No_Effect"
55947,"Istanbul","1",0.26,0,0,0.0686600761557558,42236.8040828852,2899.98218490664,0.648110871634447,1.72259529148033,"Paradox_Active"
55948,"Istanbul","2",0.67,1,21158.85,0.100244441673553,18876.6473095856,1892.27897021798,0.946248767947347,0.769869417927933,"Frequency_Wins"
55949,"Bursa","0",0.62,0,0,0.0726553328052361,43553.2735499551,3164.37758452948,0.685823752459456,1.77628647751093,"Paradox_Active"
55950,"Ankara","2",0.84,0,0,0.0975174215887471,24280.0850849031,2367.73129343515,0.920507296875879,0.990244436153818,"Frequency_Wins"
55951,"Antalya","1",0.51,0,0,0.0595957592235155,42852.061148937,2553.80111846341,0.562549033130243,1.74768807366506,"Paradox_Active"
55952,"Istanbul","2",0.32,0,0,0.0583946811071887,54402.7160015186,3176.82925227363,0.551211559762055,2.21877257199797,"Paradox_Active"
